title,description,Vendor,Product Category,Type,Tags,Variant SKU,Barcode (ISBN, UPC, GTIN, etc.),Image Src,Variant weight,Variant Weight Unit,Brand
"Anastasia Lash Brag Volumizing Mascara","<p><b>What it is:&nbsp;</b><span>A jet-black, ultra-volumizing mascara that creates fullness you can&rsquo;t stop bragging about.</span></p>
<p><span><b>What Else You Need to Know:</b><span>&nbsp;Lash Brag instantly creates the look of dramatic, full-bodied lashes with extreme volume. The specially designed hourglass-shaped brush separates each lash; coats with lush, full pigment; and glides on without weighing down lashes&mdash;giving you a voluptuously defining lash look that last all day.</span></span></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p><b>Suggested Usage:</b><br /><span>-Before applying Lash Brag for the first time, wipe off excess product from the wand onto the rim of the tube.</span><br /><span>-Begin by applying mascara to your bottom lashes from base to tips.</span><br /><span>-Starting at the base of your top lashes, sweep the brush through to the tips.</span><br /><span>-Apply over the top of the lashes as well as under to create an extra-voluminous look.</span><br /><span>-Apply additional coats as desired.</span></p>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH01-14081","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/l/a/lashbrag-2_1.jpg","50","g","Anastasia"
"Anastasia Magnetic Palette - Yellow Glitter","<p>Details -&nbsp;</p>
<p><span>This is how to do shadow your way. The exclusive, limited-edition Anastasia Beverly Hills Limited-Edition Magnetic Palette lets you create your own personalized eyeshadow collection like a true pro.&nbsp;</span><span>this sleek palette is designed to hold up to 28 ABH Eyeshadow Single shades at one time. Organize your favorites shadows any way you like&mdash;the ABH Eyeshadow Single pans will instantly latch on to the palette&rsquo;s sturdy magnetic back and stay in place. Customize, rearrange and refill your shades anytime and for any occasion.</span></p>
<p><span>WHY YOU'LL LOVE IT</span></p>
<div class='dropdown-content'>
<ul>
<li>Sturdy case is designed to securely store up to 28 ABH Eyeshadow Single pans at one time</li>
<li>Strong magnetic back holds onto ABH Eyeshadow Singles and keeps them in place</li>
<li>Easy to rearrange and organize all your favorite shades in one palette</li>
<li>Simplifies your makeup space and is perfect for traveling</li>
<li>Available in different designs with ABH branding</li>
</ul>
<p>HOW TO APPLY</p>
<div class='dropdown-content'>Place any ABH Eyeshadow Single shades you like into this empty palette. Each pan&rsquo;s magnetic back will instantly latch onto the palette and stay in place. Organize and rearrange the shades any way you like, anytime!</div>
</div>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH01-18476","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/1/9/190812_anastasia5987_r1_optimized.jpg","50","g","Anastasia"
"Anastasia Magnetic Palette - Purple Glitter","<p>Details -&nbsp;</p>
<p><span>This is how to do shadow your way. The exclusive, limited-edition Anastasia Beverly Hills Limited-Edition Magnetic Palette lets you create your own personalized eyeshadow collection like a true pro.&nbsp;</span><span>this sleek palette is designed to hold up to 28 ABH Eyeshadow Single shades at one time. Organize your favorites shadows any way you like&mdash;the ABH Eyeshadow Single pans will instantly latch on to the palette&rsquo;s sturdy magnetic back and stay in place. Customize, rearrange and refill your shades anytime and for any occasion.</span></p>
<p><span>WHY YOU'LL LOVE IT</span></p>
<div class='dropdown-content'>
<ul>
<li>Sturdy case is designed to securely store up to 28 ABH Eyeshadow Single pans at one time</li>
<li>Strong magnetic back holds onto ABH Eyeshadow Singles and keeps them in place</li>
<li>Easy to rearrange and organize all your favorite shades in one palette</li>
<li>Simplifies your makeup space and is perfect for traveling</li>
<li>Available in different designs with ABH branding</li>
</ul>
<p>HOW TO APPLY</p>
<div class='dropdown-content'>Place any ABH Eyeshadow Single shades you like into this empty palette. Each pan&rsquo;s magnetic back will instantly latch onto the palette and stay in place. Organize and rearrange the shades any way you like, anytime!</div>
</div>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH01-18478","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/1/9/190812_anastasia5992_r1_optimized.jpg","50","g","Anastasia"
"Anastasia Magnetic Palette - Green Glitter","<p>Details -&nbsp;</p>
<p><span>This is how to do shadow your way. The exclusive, limited-edition Anastasia Beverly Hills Limited-Edition Magnetic Palette lets you create your own personalized eyeshadow collection like a true pro.&nbsp;</span><span>this sleek palette is designed to hold up to 28 ABH Eyeshadow Single shades at one time. Organize your favorites shadows any way you like&mdash;the ABH Eyeshadow Single pans will instantly latch on to the palette&rsquo;s sturdy magnetic back and stay in place. Customize, rearrange and refill your shades anytime and for any occasion.</span></p>
<p><span>WHY YOU'LL LOVE IT</span></p>
<div class='dropdown-content'>
<ul>
<li>Sturdy case is designed to securely store up to 28 ABH Eyeshadow Single pans at one time</li>
<li>Strong magnetic back holds onto ABH Eyeshadow Singles and keeps them in place</li>
<li>Easy to rearrange and organize all your favorite shades in one palette</li>
<li>Simplifies your makeup space and is perfect for traveling</li>
<li>Available in different designs with ABH branding</li>
</ul>
<p>HOW TO APPLY</p>
<div class='dropdown-content'>Place any ABH Eyeshadow Single shades you like into this empty palette. Each pan&rsquo;s magnetic back will instantly latch onto the palette and stay in place. Organize and rearrange the shades any way you like, anytime!</div>
</div>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH01-18477","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/1/9/190812_anastasia5989_r1_optimized.jpg","50","g","Anastasia"
"Anastasia Magnetic Palette - Holographic cheetah","<p>Details -&nbsp;</p>
<p><span>This is how to do shadow your way. The exclusive, limited-edition Anastasia Beverly Hills Limited-Edition Magnetic Palette lets you create your own personalized eyeshadow collection like a true pro.&nbsp;</span><span>this sleek palette is designed to hold up to 28 ABH Eyeshadow Single shades at one time. Organize your favorites shadows any way you like&mdash;the ABH Eyeshadow Single pans will instantly latch on to the palette&rsquo;s sturdy magnetic back and stay in place. Customize, rearrange and refill your shades anytime and for any occasion.</span></p>
<p><span>WHY YOU'LL LOVE IT</span></p>
<div class='dropdown-content'>
<ul>
<li>Sturdy case is designed to securely store up to 28 ABH Eyeshadow Single pans at one time</li>
<li>Strong magnetic back holds onto ABH Eyeshadow Singles and keeps them in place</li>
<li>Easy to rearrange and organize all your favorite shades in one palette</li>
<li>Simplifies your makeup space and is perfect for traveling</li>
<li>Available in different designs with ABH branding</li>
</ul>
<p>HOW TO APPLY</p>
<div class='dropdown-content'>Place any ABH Eyeshadow Single shades you like into this empty palette. Each pan&rsquo;s magnetic back will instantly latch onto the palette and stay in place. Organize and rearrange the shades any way you like, anytime!</div>
</div>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH01-18480","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/1/9/190812_anastasia5978_r1_optimized.jpg","50","g","Anastasia"
"Anastasia Micro-Stroking Detailing Brow Pen - Dark Brown","<p>Anastasia Beverly Hills&nbsp;<strong>Brow Pen</strong>&nbsp;easily builds dimension by micro-stroking in areas you want more fullness. The waterproof formula glides on effortlessly with a featherlight feel, creating unparalleled hair-like detail with precision and mimicking the appearance of natural hair for a fuller-looking finish. The superfine-tip is ideal for the creation of realistic hair-strokes for your most natural-looking brows yet.</p>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH01-04018","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//a/b/abh_brow_browpen_standard_open_optimized.jpg","50","g","Anastasia"
"Anastasia Micro-Stroking Detailing Brow Pen - Ebony","<p>Anastasia Beverly Hills&nbsp;<strong>Brow Pen</strong>&nbsp;easily builds dimension by micro-stroking in areas you want more fullness. The waterproof formula glides on effortlessly with a featherlight feel, creating unparalleled hair-like detail with precision and mimicking the appearance of natural hair for a fuller-looking finish. The superfine-tip is ideal for the creation of realistic hair-strokes for your most natural-looking brows yet.</p>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH01-04019","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//a/b/abh_brow_browpen_standard_open_optimized_1.jpg","50","g","Anastasia"
"Anastasia Micro-Stroking Detailing Brow Pen - Medium Brown","<p>Anastasia Beverly Hills&nbsp;<strong>Brow Pen</strong>&nbsp;easily builds dimension by micro-stroking in areas you want more fullness. The waterproof formula glides on effortlessly with a featherlight feel, creating unparalleled hair-like detail with precision and mimicking the appearance of natural hair for a fuller-looking finish. The superfine-tip is ideal for the creation of realistic hair-strokes for your most natural-looking brows yet.</p>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH01-04017","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//a/b/abh_brow_browpen_standard_open_optimized_2.jpg","50","g","Anastasia"
"Anastasia Brow Freeze","<p>Anastasia Beverly Hills&nbsp;<strong>Brow Freeze</strong> introduces the strongest brow hold yet! This customizable brow styling wax lifts, tames and sculpts every hair in place for the feathered-looking brow you’ve always wanted. The universal, easy-to-apply formula is mess-free and provides long-lasting, extreme-hold – leaving you with full-bodied brows that last all day.</p>
<p>WHY YOU'LL LOVE IT</p>
<div class='dropdown-content'>
<ul>
<li>Universal clear wax formula for all skin tones and brow colors</li>
<li>Provides long-lasting, extreme hold that locks brows in place</li>
<li>Instantly gives the look of lifted, feathered brows</li>
<li>Easy-to-use and mess-free application (no water needed)</li>
<li>Helps to tame unruly and coarse brow hair</li>
<li>Sets in place without a stiff feel, residue or flaking</li>
<li>Grips to skin and hair</li>
<li>Ideal for medium-sparse to full brows</li>
<li>Luxe, rose gold packaging</li>
<li>This formula is: Vegan, Cruelty-Free, Water-Based, Alcohol-Free, Paraben-Free, Oil-Free</li>
</ul>
<p>&nbsp;</p>
<p>HOW TO APPLY</p>
<div class='dropdown-content'>
<ul>
<li>Gently pick up a small amount of product using the spoolie end of&nbsp;Brush 12.</li>
<li>Using the back of the cap, work the product back and forth.</li>
<li>On clean brows, brush through the brow using upward motions and gently pressing down as you go.</li>
<li>Continuously brush them in the desired direction as it sets.</li>
<li>Using the metal ferrule of Brush 12 (on the angled brush side), use pressing motions to sculpt brow hairs into desired shape and lay the brow hairs down flat.</li>
<li>Next, fill in sparse areas of the brow using&nbsp;Brow Powder Duo&nbsp;and&nbsp;Brush 7B.</li>
<li>For natural-looking brows, apply the lighter shade in the front of the brow and the deeper shade from the arch (middle) to the tail (end).</li>
<li>To maintain optimal appearance and efficacy, cap must remain tightly closed at all times when not in use.</li>
</ul>
<strong>Pro Tips:</strong>
<ul>
<li>For thicker, untamed brows use a little more product for extra hold</li>
<li>Can be used to tame unruly hairs around the hair line</li>
</ul>
</div>
</div>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH01-34842","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//a/b/abh-1.jpg","50","g","Anastasia"
"Anastasia Diamond Lip Gloss - Honey Diamond","<p>Anastasia Beverly Hills&nbsp;<strong>Honey Diamond Gloss</strong>&nbsp;is our must-have light reflecting, ultra-smooth lip gloss for providing explosive shine. The luminous formula delivers non-sticky, comfortable wear and a diamond-like reflect in just one swipe. The flat-paddle shaped applicator glides with ease and precision—delivering the perfect amount of gloss for instantly smoother and fuller-looking lips. Glaze lips with extreme shine and a vanilla-scent you can’t get enough of. Wear over bare lips to let your natural color come through or layer with liner and lipstick for extra dimension and even fuller looking lips.</p>
<p><strong>HOW TO USE</strong>:</p>
<p><strong>Bare lips</strong>:</p>
<ul>
<li>Apply to the center of the top and bottom lips.</li>
<li>Use the tip of the flat-paddle applicator to shape the lip line with precision.</li>
</ul>
<p><strong>With liner</strong>:</p>
<ul>
<li>Shape and define the lips using Brow Definer (sold separately).</li>
<li>Apply to the center of the top and bottom lips.</li>
</ul>
<p><strong>With liner and lipstick</strong>:</p>
<ul>
<li>Shape and define the lips using Brow Definer (sold separately).</li>
<li>Add color with Matte Lipstick (sold separately).</li>
<li>Finish by applying lip gloss to the center of the top and bottom lips.</li>
</ul>
<p><strong>Pro tips</strong>:</p>
<ul>
<li>Wear over bare lips for natural lip color with high shine.</li>
<li>Apply to the center of the lips for extra volume.</li>
<li>Pair with Brow Definer (sold separately) and Matte Lipstick (sold separately) for extra dimension.</li>
<li>For dry lips, apply Lip Primer (sold separately) prior to application.</li>
<li>For dry lips with flakiness, use a gentle lip exfoliator prior to application.</li>
</ul>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH01-2411510","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//a/b/abh_sp21_lg_hd_standard_closed_fin_optimized.jpg","50","g","Anastasia"
"Anastasia Diamond Lip Gloss - Crystal Gloss","<div id='details' class='product-details-info'>
<div class='long-description'>
<div class='tab-content'>
<p>Anastasia Beverly Hills&nbsp;<strong>Crystal Gloss</strong>&nbsp;redefines shine, delivering a glass-like finish that makes your lips appear instantly fuller and smoother. Achieve shine you can’t resist in one-swipe with its crystal-clear formula that provides non-sticky, comfortable wear. The flat-paddle shaped applicator glides across the lips with ease and precision—delivering the perfect amount of gloss for instantly enhancing lips with extreme shine and a peach-scent you can’t get enough of. Wear over bare lips to let your natural color come through or layer with liner and lipstick for extra dimension.</p>
<p><strong>HOW TO USE</strong>:</p>
<p><strong>Bare lips</strong>:</p>
<ul>
<li>Apply to the center of the top and bottom lips.</li>
<li>Use the tip of the flat-paddle applicator to shape the lip line with precision.</li>
</ul>
<p><strong>With liner</strong>:</p>
<ul>
<li>Shape and define the lips using Brow Definer (sold separately).</li>
<li>Apply to the center of the top and bottom lips.</li>
</ul>
<p><strong>With liner and lipstick</strong>:</p>
<ul>
<li>Shape and define the lips using Brow Definer (sold separately).</li>
<li>Add color with Matte Lipstick (sold separately).</li>
<li>Finish by applying lip gloss to the center of the top and bottom lips.</li>
</ul>
<p><strong>Pro tips</strong>:</p>
<ul>
<li>Wear over bare lips for natural lip color with high shine.</li>
<li>Apply to the center of the lips for extra volume.</li>
<li>Pair with Brow Definer (sold separately) and Matte Lipstick (sold separately) for extra dimension.</li>
<li>For dry lips, apply Lip Primer (sold separately) prior to application.</li>
<li>For dry lips with flakiness, use a gentle lip exfoliator prior to application.</li>
</ul>
</div>
</div>
</div>
<div class='product-details-dropdowns dropdown-ui'>
<div class='loveit dropdown-container'>&nbsp;</div>
</div>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH01-18230","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//a/b/abh_sp21_lg_c_standard_open_fin_optimized.jpg","50","g","Anastasia"
"Anastasia Matte Lipstick - Buff","<p>Use the highest point of the bullet to apply Anastasia Beverly Hills Matte Lipstick with precision.</p>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH01-33028","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//4/1/416zr8pgrml._ac_sl1200_.jpg","50","g","Anastasia"
"Anastasia Bronzer - Saddle","<p>The Anastasia Beverly Hills Powder Bronzer features a finely-milled formula that offers buildable coverage and seamless blending. With a natural matte finish, this powder bronzer feels traceless on the face and body, adding warmth for a sunkissed look.</p>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH01-27206","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//f/a/face_quadsrule_bronzer_saddle_optimized.jpg","50","g","Anastasia"
"Anastasia Liquid Lipstick - Bambi","<p>A single application gives you smear-resistant coverage that stays put for hours.</p>","Glamazle","Makeup","","Makeup,face,eyeliner","ana-bambi","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//d/o/download_2_4.jpg","50","g","Anastasia"
"Anastasia Liquid Lipstick - Party Pink","<p>A single application gives you smear-resistant coverage that stays put for hours.</p>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH01-32020","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//8/b/8be541d2-1c0f-457e-ae9d-6f747f35c69a_1.9714d0446db65c66c1ef6268147c28c8.jpeg","50","g","Anastasia"
"Anastasia Liquid Lipstick - Stripped","<p>A single application gives you smear-resistant coverage that stays put for hours.</p>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH-LL-Stripped","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//a/b/abh-stripped-liquid-lipstick-on.jpg","50","g","Anastasia"
"Anastasia Liquid Lipstick - Trust Issues","<p>A single application gives you smear-resistant coverage that stays put for hours.</p>","Glamazle","Makeup","","Makeup,face,eyeliner","ABH-thrustissue","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//a/b/abh-trust-issues-liquid-lipstick-on.jpg","50","g","Anastasia"
"Anastasia Beverly Hills Rose Metals Palette","<p><span style='font-family: verdana, geneva, sans-serif;'>With 12 creamy eyeshadows ranging from rich mattes through to high shimmer metallics, the Rose Metals Palette is the perfect make up wardrobe addition for anyone who favours luxe, glam-inspired looks.</span></p>
<p><span style='font-family: verdana, geneva, sans-serif;'>Each shade in this chic palette, housed in stand-out silver with a full sized mirror (a palette&nbsp;essential&nbsp;as far as we're concerned, is made from high impact pigment. Think: soft, buildable colour that can deliver natural daytime or dramatic nighttime looks, whether you're an eyeshadow expert or a total novice. Our highlights? 'Royal', a sparkling burgundy lifted by pretty pink flecks; 'Noble', a matte plum that adds depth and shadow wherever you need it; and 'Heavenly', a platinum gold with a multi-dimensional mirror-like effect.</span></p>
<p><span style='font-family: verdana, geneva, sans-serif;'><strong>Shades included</strong>:</span></p>
<ul>
<li><span style='font-family: verdana, geneva, sans-serif;'>ROSE QUARTZ– Metallic pink champagne with sparkling reflects</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>ROYAL– Sparkling burgundy with pink reflects</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>HAZE – Metallic silver gold with multi-dimensional reflects</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>ROSE FIRE – Metallic fiery copper with multi-dimensional reflects</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>SUNROSE – Matte peachy-brown with sparkling reflects</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>NOVA – Metallic golden bronze with multi-dimensional reflects</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>HEAVENLY – Metallic platinum gold with multi-dimensional reflects</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>ELEMENT – Metallic rosy brown</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>ASHES – Matte greyish-taupe with sparkling reflects</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>DUNE – Matte rustic brown</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>NOCTURNE – Metallic greystone with sparkling reflects</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>NOBLE – Matte plum brown</span></li>
</ul>
<p><span style='font-family: verdana, geneva, sans-serif;'><strong>How To Use</strong>:</span></p>
<ul>
<li><span style='font-family: verdana, geneva, sans-serif;'>Use light pressure when picking up product with a brush or fingertip.</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>Pair with Magic Touch Concealer to prime and create an even, smooth canvas.</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>Use firm, dense brushes to deposit product and fluffy brushes to diffuse and blend.</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>Apply light shades to accentuate and highlight features. Apply medium shades to contour and transition color for a seamless finish. Apply deeper shades to define and line.</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>Use a natural fiber brush to apply metallic shades.</span></li>
</ul>
<p><span style='font-family: verdana, geneva, sans-serif;'><strong>Pro Tip</strong>:</span></p>
<ul>
<li><span style='font-family: verdana, geneva, sans-serif;'>Metallic shades can be applied with fingertips using gentle tapping motions.</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>Apply matte shades first and then layer metallic shades to build dimension.</span></li>
<li><span style='font-family: verdana, geneva, sans-serif;'>Pair metallic shades with Dewy Set Setting Spray for a foiled effect or more intense finish</span></li>
</ul>","Glamazle","Makeup","","Makeup,face,eyeliner","689304188906","","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//a/b/abh_092622_rosemetalpalette_web-standard_hero_optimized.jpg","50","g","Anastasia"
